bench, mem, temp, row_size, row_count, col_count, cycles
q1, c, -, 64, 32768, 4, 169994
q1, r, c, 64, 32768, 4, 416620
q1, r, h, 64, 32768, 4, 416528
q1, d, -, 64, 32768, 4, 667131
q1, c, -, 64, 32768, 4, 172518
q1, r, c, 64, 32768, 4, 416895
q1, r, h, 64, 32768, 4, 413761
q1, d, -, 64, 32768, 4, 664391
q1, c, -, 64, 32768, 4, 170846
q1, r, c, 64, 32768, 4, 416923
q1, r, h, 64, 32768, 4, 414207
q1, d, -, 64, 32768, 4, 664357
q1, c, -, 64, 32768, 4, 170036
q1, r, c, 64, 32768, 4, 416385
q1, r, h, 64, 32768, 4, 419195
q1, d, -, 64, 32768, 4, 682407
q1, c, -, 64, 32768, 4, 170414
q1, r, c, 64, 32768, 4, 433172
q1, r, h, 64, 32768, 4, 416203
q1, d, -, 64, 32768, 4, 676153
q1, c, -, 64, 32768, 4, 170915
q1, r, c, 64, 32768, 4, 416140
q1, r, h, 64, 32768, 4, 416695
q1, d, -, 64, 32768, 4, 664232
q1, c, -, 64, 32768, 4, 173085
q1, r, c, 64, 32768, 4, 418373
q1, r, h, 64, 32768, 4, 415647
q1, d, -, 64, 32768, 4, 666027
q1, c, -, 64, 32768, 4, 171422
q1, r, c, 64, 32768, 4, 416777
q1, r, h, 64, 32768, 4, 413772
q1, d, -, 64, 32768, 4, 663963
q1, c, -, 64, 32768, 4, 170715
q1, r, c, 64, 32768, 4, 415886
q1, r, h, 64, 32768, 4, 413579
q1, d, -, 64, 32768, 4, 664102
q1, c, -, 64, 32768, 4, 170866
q1, r, c, 64, 32768, 4, 417439
q1, r, h, 64, 32768, 4, 414043
q1, d, -, 64, 32768, 4, 663755
q1, c, -, 64, 32768, 4, 172608
q1, r, c, 64, 32768, 4, 416386
q1, r, h, 64, 32768, 4, 416209
q1, d, -, 64, 32768, 4, 666486
q1, c, -, 64, 32768, 4, 170106
q1, r, c, 64, 32768, 4, 416581
q1, r, h, 64, 32768, 4, 422323
q1, d, -, 64, 32768, 4, 666835
q1, c, -, 64, 32768, 4, 171704
q1, r, c, 64, 32768, 4, 416884
q1, r, h, 64, 32768, 4, 414164
q1, d, -, 64, 32768, 4, 665366
q1, c, -, 64, 32768, 4, 170481
q1, r, c, 64, 32768, 4, 417071
q1, r, h, 64, 32768, 4, 417242
q1, d, -, 64, 32768, 4, 666238
q1, c, -, 64, 32768, 4, 169868
q1, r, c, 64, 32768, 4, 418435
q1, r, h, 64, 32768, 4, 415025
q1, d, -, 64, 32768, 4, 664595
q1, c, -, 64, 32768, 4, 170485
q1, r, c, 64, 32768, 4, 483237
q1, r, h, 64, 32768, 4, 479082
q1, d, -, 64, 32768, 4, 772707
q1, c, -, 64, 32768, 4, 170871
q1, r, c, 64, 32768, 4, 479947
q1, r, h, 64, 32768, 4, 477739
q1, d, -, 64, 32768, 4, 781330
q1, c, -, 64, 32768, 4, 169887
q1, r, c, 64, 32768, 4, 480357
q1, r, h, 64, 32768, 4, 478087
q1, d, -, 64, 32768, 4, 768190
q1, c, -, 64, 32768, 4, 172585
q1, r, c, 64, 32768, 4, 484580
q1, r, h, 64, 32768, 4, 482894
q1, d, -, 64, 32768, 4, 769769
q1, c, -, 64, 32768, 4, 178313
q1, r, c, 64, 32768, 4, 480159
q1, r, h, 64, 32768, 4, 482687
q1, d, -, 64, 32768, 4, 767727
q1, c, -, 64, 32768, 4, 171251
q1, r, c, 64, 32768, 4, 480060
q1, r, h, 64, 32768, 4, 478819
q1, d, -, 64, 32768, 4, 792465
q1, c, -, 64, 32768, 4, 172377
q1, r, c, 64, 32768, 4, 480723
q1, r, h, 64, 32768, 4, 478205
q1, d, -, 64, 32768, 4, 768846
q1, c, -, 64, 32768, 4, 170188
q1, r, c, 64, 32768, 4, 479419
q1, r, h, 64, 32768, 4, 483858
q1, d, -, 64, 32768, 4, 772614
q1, c, -, 64, 32768, 4, 173380
q1, r, c, 64, 32768, 4, 479667
q1, r, h, 64, 32768, 4, 477932
q1, d, -, 64, 32768, 4, 768958
q1, c, -, 64, 32768, 4, 171219
q1, r, c, 64, 32768, 4, 483935
q1, r, h, 64, 32768, 4, 480995
q1, d, -, 64, 32768, 4, 769333
q1, c, -, 64, 32768, 4, 170163
q1, r, c, 64, 32768, 4, 480389
q1, r, h, 64, 32768, 4, 483236
q1, d, -, 64, 32768, 4, 800201
q1, c, -, 64, 32768, 4, 170480
q1, r, c, 64, 32768, 4, 480182
q1, r, h, 64, 32768, 4, 479528
q1, d, -, 64, 32768, 4, 768219
q1, c, -, 64, 32768, 4, 170709
q1, r, c, 64, 32768, 4, 505145
q1, r, h, 64, 32768, 4, 483609
q1, d, -, 64, 32768, 4, 784416
q1, c, -, 64, 32768, 4, 176105
q1, r, c, 64, 32768, 4, 480132
q1, r, h, 64, 32768, 4, 478325
q1, d, -, 64, 32768, 4, 785116
q1, c, -, 64, 32768, 4, 177054
q1, r, c, 64, 32768, 4, 480523
q1, r, h, 64, 32768, 4, 477990
q1, d, -, 64, 32768, 4, 774424
q1, c, -, 64, 32768, 4, 204541
q1, r, c, 64, 32768, 4, 480021
q1, r, h, 64, 32768, 4, 478261
q1, d, -, 64, 32768, 4, 784624
q1, c, -, 64, 32768, 4, 170439
q1, r, c, 64, 32768, 4, 479974
q1, r, h, 64, 32768, 4, 478116
q1, d, -, 64, 32768, 4, 769036
q1, c, -, 64, 32768, 4, 171414
q1, r, c, 64, 32768, 4, 481160
q1, r, h, 64, 32768, 4, 478036
q1, d, -, 64, 32768, 4, 773960
q1, c, -, 64, 32768, 4, 170258
q1, r, c, 64, 32768, 4, 486411
q1, r, h, 64, 32768, 4, 481145
q1, d, -, 64, 32768, 4, 772853
q1, c, -, 64, 32768, 4, 174980
q1, r, c, 64, 32768, 4, 494666
q1, r, h, 64, 32768, 4, 478218
q1, d, -, 64, 32768, 4, 768601
q1, c, -, 64, 32768, 4, 170175
q1, r, c, 64, 32768, 4, 482803
q1, r, h, 64, 32768, 4, 479450
q1, d, -, 64, 32768, 4, 770258
q1, c, -, 64, 32768, 4, 169701
q1, r, c, 64, 32768, 4, 484521
q1, r, h, 64, 32768, 4, 482251
q1, d, -, 64, 32768, 4, 768487
q1, c, -, 64, 32768, 4, 171434
q1, r, c, 64, 32768, 4, 506066
q1, r, h, 64, 32768, 4, 478476
q1, d, -, 64, 32768, 4, 768817
q1, c, -, 64, 32768, 4, 169798
q1, r, c, 64, 32768, 4, 480723
q1, r, h, 64, 32768, 4, 478006
q1, d, -, 64, 32768, 4, 770509
q1, c, -, 64, 32768, 4, 169693
q1, r, c, 64, 32768, 4, 506441
q1, r, h, 64, 32768, 4, 478333
q1, d, -, 64, 32768, 4, 775666
q1, c, -, 64, 32768, 4, 170525
q1, r, c, 64, 32768, 4, 481133
q1, r, h, 64, 32768, 4, 478414
q1, d, -, 64, 32768, 4, 788335
q1, c, -, 64, 32768, 4, 183797
q1, r, c, 64, 32768, 4, 479879
q1, r, h, 64, 32768, 4, 477858
q1, d, -, 64, 32768, 4, 768971
q1, c, -, 64, 32768, 4, 171734
q1, r, c, 64, 32768, 4, 480560
q1, r, h, 64, 32768, 4, 477703
q1, d, -, 64, 32768, 4, 768167
q1, c, -, 64, 32768, 4, 171282
q1, r, c, 64, 32768, 4, 481220
q1, r, h, 64, 32768, 4, 477781
q1, d, -, 64, 32768, 4, 768262
q1, c, -, 64, 32768, 4, 171764
q1, r, c, 64, 32768, 4, 480542
q1, r, h, 64, 32768, 4, 481442
q1, d, -, 64, 32768, 4, 770878
q1, c, -, 64, 32768, 4, 169533
q1, r, c, 64, 32768, 4, 576885
q1, r, h, 64, 32768, 4, 566627
q1, d, -, 64, 32768, 4, 894736
q1, c, -, 64, 32768, 4, 176891
q1, r, c, 64, 32768, 4, 568727
q1, r, h, 64, 32768, 4, 562795
q1, d, -, 64, 32768, 4, 900317
q1, c, -, 64, 32768, 4, 171862
q1, r, c, 64, 32768, 4, 569331
q1, r, h, 64, 32768, 4, 563979
q1, d, -, 64, 32768, 4, 909438
q1, c, -, 64, 32768, 4, 171064
q1, r, c, 64, 32768, 4, 572592
q1, r, h, 64, 32768, 4, 571053
q1, d, -, 64, 32768, 4, 905656
q1, c, -, 64, 32768, 4, 171569
q1, r, c, 64, 32768, 4, 567072
q1, r, h, 64, 32768, 4, 2181702
q1, d, -, 64, 32768, 4, 899270
q1, c, -, 64, 32768, 4, 177465
q1, r, c, 64, 32768, 4, 590958
q1, r, h, 64, 32768, 4, 563431
q1, d, -, 64, 32768, 4, 902511
q1, c, -, 64, 32768, 4, 169607
q1, r, c, 64, 32768, 4, 598597
q1, r, h, 64, 32768, 4, 566852
q1, d, -, 64, 32768, 4, 899748
q1, c, -, 64, 32768, 4, 175514
q1, r, c, 64, 32768, 4, 567192
q1, r, h, 64, 32768, 4, 577645
q1, d, -, 64, 32768, 4, 912499
q1, c, -, 64, 32768, 4, 170425
q1, r, c, 64, 32768, 4, 567564
q1, r, h, 64, 32768, 4, 564224
q1, d, -, 64, 32768, 4, 911057
q1, c, -, 64, 32768, 4, 170221
q1, r, c, 64, 32768, 4, 567160
q1, r, h, 64, 32768, 4, 563617
q1, d, -, 64, 32768, 4, 894606
q1, c, -, 64, 32768, 4, 172213
q1, r, c, 64, 32768, 4, 567948
q1, r, h, 64, 32768, 4, 569785
q1, d, -, 64, 32768, 4, 895017
q1, c, -, 64, 32768, 4, 172223
q1, r, c, 64, 32768, 4, 566154
q1, r, h, 64, 32768, 4, 580458
q1, d, -, 64, 32768, 4, 895359
q1, c, -, 64, 32768, 4, 170475
q1, r, c, 64, 32768, 4, 589872
q1, r, h, 64, 32768, 4, 565636
q1, d, -, 64, 32768, 4, 904331
q1, c, -, 64, 32768, 4, 170271
q1, r, c, 64, 32768, 4, 589499
q1, r, h, 64, 32768, 4, 568518
q1, d, -, 64, 32768, 4, 910903
q1, c, -, 64, 32768, 4, 170330
q1, r, c, 64, 32768, 4, 568010
q1, r, h, 64, 32768, 4, 562942
q1, d, -, 64, 32768, 4, 905650
q1, c, -, 64, 32768, 4, 170667
q1, r, c, 64, 32768, 4, 567141
q1, r, h, 64, 32768, 4, 571614
q1, d, -, 64, 32768, 4, 904037
q1, c, -, 64, 32768, 4, 171303
q1, r, c, 64, 32768, 4, 591993
q1, r, h, 64, 32768, 4, 563162
q1, d, -, 64, 32768, 4, 909741
q1, c, -, 64, 32768, 4, 172136
q1, r, c, 64, 32768, 4, 566432
q1, r, h, 64, 32768, 4, 563206
q1, d, -, 64, 32768, 4, 895017
q1, c, -, 64, 32768, 4, 172042
q1, r, c, 64, 32768, 4, 568661
q1, r, h, 64, 32768, 4, 564064
q1, d, -, 64, 32768, 4, 905288
q1, c, -, 64, 32768, 4, 171751
q1, r, c, 64, 32768, 4, 581896
q1, r, h, 64, 32768, 4, 583009
q1, d, -, 64, 32768, 4, 895522
q1, c, -, 64, 32768, 4, 170624
q1, r, c, 64, 32768, 4, 566022
q1, r, h, 64, 32768, 4, 582276
q1, d, -, 64, 32768, 4, 903378
q1, c, -, 64, 32768, 4, 171568
q1, r, c, 64, 32768, 4, 585080
q1, r, h, 64, 32768, 4, 569336
q1, d, -, 64, 32768, 4, 894663
q1, c, -, 64, 32768, 4, 169929
q1, r, c, 64, 32768, 4, 566643
q1, r, h, 64, 32768, 4, 585212
q1, d, -, 64, 32768, 4, 910778
q1, c, -, 64, 32768, 4, 170078
q1, r, c, 64, 32768, 4, 566520
q1, r, h, 64, 32768, 4, 563692
q1, d, -, 64, 32768, 4, 895050
q1, c, -, 64, 32768, 4, 170675
q1, r, c, 64, 32768, 4, 566413
q1, r, h, 64, 32768, 4, 563885
q1, d, -, 64, 32768, 4, 918674
q1, c, -, 64, 32768, 4, 171465
q1, r, c, 64, 32768, 4, 566111
q1, r, h, 64, 32768, 4, 580150
q1, d, -, 64, 32768, 4, 894616
q1, c, -, 64, 32768, 4, 170690
q1, r, c, 64, 32768, 4, 567324
q1, r, h, 64, 32768, 4, 621985
q1, d, -, 64, 32768, 4, 911248
q1, c, -, 64, 32768, 4, 172475
q1, r, c, 64, 32768, 4, 575042
q1, r, h, 64, 32768, 4, 574611
q1, d, -, 64, 32768, 4, 894535
q1, c, -, 64, 32768, 4, 172118
q1, r, c, 64, 32768, 4, 569122
q1, r, h, 64, 32768, 4, 564347
q1, d, -, 64, 32768, 4, 894923
q1, c, -, 64, 32768, 4, 171334
q1, r, c, 64, 32768, 4, 567580
q1, r, h, 64, 32768, 4, 577353
q1, d, -, 64, 32768, 4, 904160
q1, c, -, 64, 32768, 4, 170011
q1, r, c, 64, 32768, 4, 637300
q1, r, h, 64, 32768, 4, 632289
q1, d, -, 64, 32768, 4, 1010691
q1, c, -, 64, 32768, 4, 171659
q1, r, c, 64, 32768, 4, 643545
q1, r, h, 64, 32768, 4, 633231
q1, d, -, 64, 32768, 4, 1024137
q1, c, -, 64, 32768, 4, 173050
q1, r, c, 64, 32768, 4, 636590
q1, r, h, 64, 32768, 4, 632726
q1, d, -, 64, 32768, 4, 1007800
q1, c, -, 64, 32768, 4, 171165
q1, r, c, 64, 32768, 4, 640245
q1, r, h, 64, 32768, 4, 655395
q1, d, -, 64, 32768, 4, 1010335
q1, c, -, 64, 32768, 4, 170669
q1, r, c, 64, 32768, 4, 651554
q1, r, h, 64, 32768, 4, 632421
q1, d, -, 64, 32768, 4, 1011690
q1, c, -, 64, 32768, 4, 173119
q1, r, c, 64, 32768, 4, 634452
q1, r, h, 64, 32768, 4, 631343
q1, d, -, 64, 32768, 4, 1002499
q1, c, -, 64, 32768, 4, 170459
q1, r, c, 64, 32768, 4, 660629
q1, r, h, 64, 32768, 4, 635446
q1, d, -, 64, 32768, 4, 1009455
q1, c, -, 64, 32768, 4, 170101
q1, r, c, 64, 32768, 4, 634544
q1, r, h, 64, 32768, 4, 642426
q1, d, -, 64, 32768, 4, 1003421
q1, c, -, 64, 32768, 4, 169874
q1, r, c, 64, 32768, 4, 634737
q1, r, h, 64, 32768, 4, 631700
q1, d, -, 64, 32768, 4, 1015693
q1, c, -, 64, 32768, 4, 171135
q1, r, c, 64, 32768, 4, 633798
q1, r, h, 64, 32768, 4, 635550
q1, d, -, 64, 32768, 4, 1001986
q1, c, -, 64, 32768, 4, 170334
q1, r, c, 64, 32768, 4, 641431
q1, r, h, 64, 32768, 4, 633859
q1, d, -, 64, 32768, 4, 1002953
q1, c, -, 64, 32768, 4, 169780
q1, r, c, 64, 32768, 4, 635662
q1, r, h, 64, 32768, 4, 632867
q1, d, -, 64, 32768, 4, 1001551
q1, c, -, 64, 32768, 4, 170950
q1, r, c, 64, 32768, 4, 656843
q1, r, h, 64, 32768, 4, 631021
q1, d, -, 64, 32768, 4, 1030495
q1, c, -, 64, 32768, 4, 170948
q1, r, c, 64, 32768, 4, 634338
q1, r, h, 64, 32768, 4, 631302
q1, d, -, 64, 32768, 4, 1003682
q1, c, -, 64, 32768, 4, 169586
q1, r, c, 64, 32768, 4, 633150
q1, r, h, 64, 32768, 4, 633103
q1, d, -, 64, 32768, 4, 1003127
q1, c, -, 64, 32768, 4, 171529
q1, r, c, 64, 32768, 4, 632935
q1, r, h, 64, 32768, 4, 632229
q1, d, -, 64, 32768, 4, 1028851
q1, c, -, 64, 32768, 4, 171309
q1, r, c, 64, 32768, 4, 634705
q1, r, h, 64, 32768, 4, 631950
q1, d, -, 64, 32768, 4, 1016483
q1, c, -, 64, 32768, 4, 170389
q1, r, c, 64, 32768, 4, 634358
q1, r, h, 64, 32768, 4, 632655
q1, d, -, 64, 32768, 4, 1003022
q1, c, -, 64, 32768, 4, 170658
q1, r, c, 64, 32768, 4, 659573
q1, r, h, 64, 32768, 4, 645277
q1, d, -, 64, 32768, 4, 1008547
q1, c, -, 64, 32768, 4, 170672
q1, r, c, 64, 32768, 4, 635047
q1, r, h, 64, 32768, 4, 632873
q1, d, -, 64, 32768, 4, 1002130
q1, c, -, 64, 32768, 4, 171521
q1, r, c, 64, 32768, 4, 632496
q1, r, h, 64, 32768, 4, 632365
q1, d, -, 64, 32768, 4, 1018370
q1, c, -, 64, 32768, 4, 171186
q1, r, c, 64, 32768, 4, 658113
q1, r, h, 64, 32768, 4, 632857
q1, d, -, 64, 32768, 4, 1003231
q1, c, -, 64, 32768, 4, 169333
q1, r, c, 64, 32768, 4, 632594
q1, r, h, 64, 32768, 4, 636518
q1, d, -, 64, 32768, 4, 1001767
q1, c, -, 64, 32768, 4, 171389
q1, r, c, 64, 32768, 4, 634937
q1, r, h, 64, 32768, 4, 652734
q1, d, -, 64, 32768, 4, 1003762
q1, c, -, 64, 32768, 4, 170033
q1, r, c, 64, 32768, 4, 634274
q1, r, h, 64, 32768, 4, 631723
q1, d, -, 64, 32768, 4, 1012979
q1, c, -, 64, 32768, 4, 173734
q1, r, c, 64, 32768, 4, 635349
q1, r, h, 64, 32768, 4, 631016
q1, d, -, 64, 32768, 4, 1004583
q1, c, -, 64, 32768, 4, 169495
q1, r, c, 64, 32768, 4, 634141
q1, r, h, 64, 32768, 4, 631431
q1, d, -, 64, 32768, 4, 1012017
q1, c, -, 64, 32768, 4, 171307
q1, r, c, 64, 32768, 4, 634577
q1, r, h, 64, 32768, 4, 631248
q1, d, -, 64, 32768, 4, 1002638
q1, c, -, 64, 32768, 4, 168722
q1, r, c, 64, 32768, 4, 633924
q1, r, h, 64, 32768, 4, 631565
q1, d, -, 64, 32768, 4, 1001385
q1, c, -, 64, 32768, 4, 171721
q1, r, c, 64, 32768, 4, 632163
q1, r, h, 64, 32768, 4, 631624
q1, d, -, 64, 32768, 4, 1007578
q1, c, -, 64, 32768, 4, 171147
q1, r, c, 64, 32768, 4, 697588
q1, r, h, 64, 32768, 4, 694383
q1, d, -, 64, 32768, 4, 1109211
q1, c, -, 64, 32768, 4, 170390
q1, r, c, 64, 32768, 4, 697374
q1, r, h, 64, 32768, 4, 714809
q1, d, -, 64, 32768, 4, 1106430
q1, c, -, 64, 32768, 4, 169648
q1, r, c, 64, 32768, 4, 697947
q1, r, h, 64, 32768, 4, 699407
q1, d, -, 64, 32768, 4, 1107197
q1, c, -, 64, 32768, 4, 170296
q1, r, c, 64, 32768, 4, 698957
q1, r, h, 64, 32768, 4, 696542
q1, d, -, 64, 32768, 4, 1119605
q1, c, -, 64, 32768, 4, 169772
q1, r, c, 64, 32768, 4, 700175
q1, r, h, 64, 32768, 4, 695273
q1, d, -, 64, 32768, 4, 1126236
q1, c, -, 64, 32768, 4, 170489
q1, r, c, 64, 32768, 4, 855801
q1, r, h, 64, 32768, 4, 736931
q1, d, -, 64, 32768, 4, 1105949
q1, c, -, 64, 32768, 4, 169996
q1, r, c, 64, 32768, 4, 715663
q1, r, h, 64, 32768, 4, 695346
q1, d, -, 64, 32768, 4, 1118784
q1, c, -, 64, 32768, 4, 170284
q1, r, c, 64, 32768, 4, 722846
q1, r, h, 64, 32768, 4, 702137
q1, d, -, 64, 32768, 4, 1125256
q1, c, -, 64, 32768, 4, 170434
q1, r, c, 64, 32768, 4, 697488
q1, r, h, 64, 32768, 4, 695636
q1, d, -, 64, 32768, 4, 1123235
q1, c, -, 64, 32768, 4, 169929
q1, r, c, 64, 32768, 4, 720489
q1, r, h, 64, 32768, 4, 729751
q1, d, -, 64, 32768, 4, 1119184
q1, c, -, 64, 32768, 4, 169220
q1, r, c, 64, 32768, 4, 704731
q1, r, h, 64, 32768, 4, 714722
q1, d, -, 64, 32768, 4, 1106029
q1, c, -, 64, 32768, 4, 176763
q1, r, c, 64, 32768, 4, 697545
q1, r, h, 64, 32768, 4, 695377
q1, d, -, 64, 32768, 4, 1114763
q1, c, -, 64, 32768, 4, 175728
q1, r, c, 64, 32768, 4, 709686
q1, r, h, 64, 32768, 4, 708306
q1, d, -, 64, 32768, 4, 1113111
q1, c, -, 64, 32768, 4, 170448
q1, r, c, 64, 32768, 4, 702718
q1, r, h, 64, 32768, 4, 695385
q1, d, -, 64, 32768, 4, 1155318
q1, c, -, 64, 32768, 4, 174104
q1, r, c, 64, 32768, 4, 722935
q1, r, h, 64, 32768, 4, 840736
q1, d, -, 64, 32768, 4, 1107617
q1, c, -, 64, 32768, 4, 170315
q1, r, c, 64, 32768, 4, 716800
q1, r, h, 64, 32768, 4, 698065
q1, d, -, 64, 32768, 4, 1123461
q1, c, -, 64, 32768, 4, 170329
q1, r, c, 64, 32768, 4, 3355090
q1, r, h, 64, 32768, 4, 902905
q1, d, -, 64, 32768, 4, 1221232
q1, c, -, 64, 32768, 4, 170071
q1, r, c, 64, 32768, 4, 708808
q1, r, h, 64, 32768, 4, 699266
q1, d, -, 64, 32768, 4, 1119648
q1, c, -, 64, 32768, 4, 170259
q1, r, c, 64, 32768, 4, 715926
q1, r, h, 64, 32768, 4, 919334
q1, d, -, 64, 32768, 4, 1118706
q1, c, -, 64, 32768, 4, 170671
q1, r, c, 64, 32768, 4, 721349
q1, r, h, 64, 32768, 4, 696246
q1, d, -, 64, 32768, 4, 1129160
q1, c, -, 64, 32768, 4, 171580
q1, r, c, 64, 32768, 4, 700191
q1, r, h, 64, 32768, 4, 720731
q1, d, -, 64, 32768, 4, 1109346
q1, c, -, 64, 32768, 4, 170814
q1, r, c, 64, 32768, 4, 743940
q1, r, h, 64, 32768, 4, 696085
q1, d, -, 64, 32768, 4, 1110032
q1, c, -, 64, 32768, 4, 177156
q1, r, c, 64, 32768, 4, 717044
q1, r, h, 64, 32768, 4, 695495
q1, d, -, 64, 32768, 4, 1140263
q1, c, -, 64, 32768, 4, 171406
q1, r, c, 64, 32768, 4, 697856
q1, r, h, 64, 32768, 4, 694421
q1, d, -, 64, 32768, 4, 1138256
q1, c, -, 64, 32768, 4, 171551
q1, r, c, 64, 32768, 4, 697538
q1, r, h, 64, 32768, 4, 696785
q1, d, -, 64, 32768, 4, 1105521
q1, c, -, 64, 32768, 4, 172701
q1, r, c, 64, 32768, 4, 696351
q1, r, h, 64, 32768, 4, 695052
q1, d, -, 64, 32768, 4, 1119357
q1, c, -, 64, 32768, 4, 172630
q1, r, c, 64, 32768, 4, 699503
q1, r, h, 64, 32768, 4, 719840
q1, d, -, 64, 32768, 4, 1106319
q1, c, -, 64, 32768, 4, 171040
q1, r, c, 64, 32768, 4, 697626
q1, r, h, 64, 32768, 4, 711496
q1, d, -, 64, 32768, 4, 1140335
q1, c, -, 64, 32768, 4, 171296
q1, r, c, 64, 32768, 4, 699493
q1, r, h, 64, 32768, 4, 695699
q1, d, -, 64, 32768, 4, 1105549
q1, c, -, 64, 32768, 4, 172690
q1, r, c, 64, 32768, 4, 720850
q1, r, h, 64, 32768, 4, 712506
q1, d, -, 64, 32768, 4, 1106313
q1, c, -, 64, 32768, 4, 171798
q1, r, c, 64, 32768, 4, 872158
q1, r, h, 64, 32768, 4, 798885
q1, d, -, 64, 32768, 4, 1210711
q1, c, -, 64, 32768, 4, 171272
q1, r, c, 64, 32768, 4, 764627
q1, r, h, 64, 32768, 4, 758965
q1, d, -, 64, 32768, 4, 1219500
q1, c, -, 64, 32768, 4, 170981
q1, r, c, 64, 32768, 4, 759489
q1, r, h, 64, 32768, 4, 758857
q1, d, -, 64, 32768, 4, 1218760
q1, c, -, 64, 32768, 4, 170392
q1, r, c, 64, 32768, 4, 804892
q1, r, h, 64, 32768, 4, 769006
q1, d, -, 64, 32768, 4, 1222635
q1, c, -, 64, 32768, 4, 171125
q1, r, c, 64, 32768, 4, 790938
q1, r, h, 64, 32768, 4, 759717
q1, d, -, 64, 32768, 4, 1227024
q1, c, -, 64, 32768, 4, 171827
q1, r, c, 64, 32768, 4, 786945
q1, r, h, 64, 32768, 4, 759795
q1, d, -, 64, 32768, 4, 1220867
q1, c, -, 64, 32768, 4, 170540
q1, r, c, 64, 32768, 4, 788235
q1, r, h, 64, 32768, 4, 758669
q1, d, -, 64, 32768, 4, 1210287
q1, c, -, 64, 32768, 4, 169665
q1, r, c, 64, 32768, 4, 759400
q1, r, h, 64, 32768, 4, 779342
q1, d, -, 64, 32768, 4, 1212550
q1, c, -, 64, 32768, 4, 171966
q1, r, c, 64, 32768, 4, 784008
q1, r, h, 64, 32768, 4, 760712
q1, d, -, 64, 32768, 4, 1211720
q1, c, -, 64, 32768, 4, 169879
q1, r, c, 64, 32768, 4, 776312
q1, r, h, 64, 32768, 4, 802523
q1, d, -, 64, 32768, 4, 1297851
q1, c, -, 64, 32768, 4, 173983
q1, r, c, 64, 32768, 4, 1212884
q1, r, h, 64, 32768, 4, 760457
q1, d, -, 64, 32768, 4, 1210465
q1, c, -, 64, 32768, 4, 169943
q1, r, c, 64, 32768, 4, 766159
q1, r, h, 64, 32768, 4, 889728
q1, d, -, 64, 32768, 4, 1212137
q1, c, -, 64, 32768, 4, 169715
q1, r, c, 64, 32768, 4, 788567
q1, r, h, 64, 32768, 4, 759092
q1, d, -, 64, 32768, 4, 1212536
q1, c, -, 64, 32768, 4, 170419
q1, r, c, 64, 32768, 4, 762079
q1, r, h, 64, 32768, 4, 796275
q1, d, -, 64, 32768, 4, 1210224
q1, c, -, 64, 32768, 4, 171057
q1, r, c, 64, 32768, 4, 761782
q1, r, h, 64, 32768, 4, 760035
q1, d, -, 64, 32768, 4, 1210406
q1, c, -, 64, 32768, 4, 168829
q1, r, c, 64, 32768, 4, 765227
q1, r, h, 64, 32768, 4, 760269
q1, d, -, 64, 32768, 4, 1210038
q1, c, -, 64, 32768, 4, 169748
q1, r, c, 64, 32768, 4, 761236
q1, r, h, 64, 32768, 4, 758806
q1, d, -, 64, 32768, 4, 1213370
q1, c, -, 64, 32768, 4, 171912
q1, r, c, 64, 32768, 4, 760810
q1, r, h, 64, 32768, 4, 762860
q1, d, -, 64, 32768, 4, 1210841
q1, c, -, 64, 32768, 4, 170653
q1, r, c, 64, 32768, 4, 760983
q1, r, h, 64, 32768, 4, 759328
q1, d, -, 64, 32768, 4, 1211370
q1, c, -, 64, 32768, 4, 171349
q1, r, c, 64, 32768, 4, 761377
q1, r, h, 64, 32768, 4, 780047
q1, d, -, 64, 32768, 4, 1213526
q1, c, -, 64, 32768, 4, 170078
q1, r, c, 64, 32768, 4, 761912
q1, r, h, 64, 32768, 4, 760911
q1, d, -, 64, 32768, 4, 1210009
q1, c, -, 64, 32768, 4, 171304
q1, r, c, 64, 32768, 4, 799267
q1, r, h, 64, 32768, 4, 759356
q1, d, -, 64, 32768, 4, 1213134
q1, c, -, 64, 32768, 4, 171134
q1, r, c, 64, 32768, 4, 786114
q1, r, h, 64, 32768, 4, 776093
q1, d, -, 64, 32768, 4, 1232871
q1, c, -, 64, 32768, 4, 173202
q1, r, c, 64, 32768, 4, 797369
q1, r, h, 64, 32768, 4, 758978
q1, d, -, 64, 32768, 4, 1232115
q1, c, -, 64, 32768, 4, 170695
q1, r, c, 64, 32768, 4, 785665
q1, r, h, 64, 32768, 4, 762628
q1, d, -, 64, 32768, 4, 1212878
q1, c, -, 64, 32768, 4, 173781
q1, r, c, 64, 32768, 4, 781102
q1, r, h, 64, 32768, 4, 759967
q1, d, -, 64, 32768, 4, 1222748
q1, c, -, 64, 32768, 4, 172524
q1, r, c, 64, 32768, 4, 783481
q1, r, h, 64, 32768, 4, 796932
q1, d, -, 64, 32768, 4, 1224750
q1, c, -, 64, 32768, 4, 170019
q1, r, c, 64, 32768, 4, 780755
q1, r, h, 64, 32768, 4, 758076
q1, d, -, 64, 32768, 4, 1221603
q1, c, -, 64, 32768, 4, 170566
q1, r, c, 64, 32768, 4, 761130
q1, r, h, 64, 32768, 4, 766425
q1, d, -, 64, 32768, 4, 1211766
q1, c, -, 64, 32768, 4, 169834
q1, r, c, 64, 32768, 4, 787325
q1, r, h, 64, 32768, 4, 758761
q1, d, -, 64, 32768, 4, 1210732
q1, c, -, 64, 32768, 4, 170075
